repo,skill_id,name,description,version,path,classification,category,has_frontmatter,body_length,keep,notes
CCPI,api-client-generator,api-client-generator,"Api Client Generator - Auto-activating skill for API Integration.
Triggers on: api client generator, api client generator
Part of the API Integration skill category.
",1.0.0,planned-skills/generated/16-api-integration/api-client-generator/SKILL.md,GENERATED,16-api-integration,Yes,914,,
CCPI,api-health-checker,api-health-checker,"Api Health Checker - Auto-activating skill for API Integration.
Triggers on: api health checker, api health checker
Part of the API Integration skill category.
",1.0.0,planned-skills/generated/16-api-integration/api-health-checker/SKILL.md,GENERATED,16-api-integration,Yes,898,,
CCPI,api-response-cacher,api-response-cacher,"Api Response Cacher - Auto-activating skill for API Integration.
Triggers on: api response cacher, api response cacher
Part of the API Integration skill category.
",1.0.0,planned-skills/generated/16-api-integration/api-response-cacher/SKILL.md,GENERATED,16-api-integration,Yes,906,,
CCPI,async-api-caller,async-api-caller,"Async Api Caller - Auto-activating skill for API Integration.
Triggers on: async api caller, async api caller
Part of the API Integration skill category.
",1.0.0,planned-skills/generated/16-api-integration/async-api-caller/SKILL.md,GENERATED,16-api-integration,Yes,882,,
CCPI,batch-request-handler,batch-request-handler,"Batch Request Handler - Auto-activating skill for API Integration.
Triggers on: batch request handler, batch request handler
Part of the API Integration skill category.
",1.0.0,planned-skills/generated/16-api-integration/batch-request-handler/SKILL.md,GENERATED,16-api-integration,Yes,922,,
CCPI,circuit-breaker-setup,circuit-breaker-setup,"Circuit Breaker Setup - Auto-activating skill for API Integration.
Triggers on: circuit breaker setup, circuit breaker setup
Part of the API Integration skill category.
",1.0.0,planned-skills/generated/16-api-integration/circuit-breaker-setup/SKILL.md,GENERATED,16-api-integration,Yes,922,,
CCPI,connection-pooling-config,connection-pooling-config,"Connection Pooling Config - Auto-activating skill for API Integration.
Triggers on: connection pooling config, connection pooling config
Part of the API Integration skill category.
",1.0.0,planned-skills/generated/16-api-integration/connection-pooling-config/SKILL.md,GENERATED,16-api-integration,Yes,954,,
CCPI,error-mapping-helper,error-mapping-helper,"Error Mapping Helper - Auto-activating skill for API Integration.
Triggers on: error mapping helper, error mapping helper
Part of the API Integration skill category.
",1.0.0,planned-skills/generated/16-api-integration/error-mapping-helper/SKILL.md,GENERATED,16-api-integration,Yes,914,,
CCPI,http-client-config,http-client-config,"Http Client Config - Auto-activating skill for API Integration.
Triggers on: http client config, http client config
Part of the API Integration skill category.
",1.0.0,planned-skills/generated/16-api-integration/http-client-config/SKILL.md,GENERATED,16-api-integration,Yes,898,,
CCPI,integration-test-generator,integration-test-generator,"Integration Test Generator - Auto-activating skill for API Integration.
Triggers on: integration test generator, integration test generator
Part of the API Integration skill category.
",1.0.0,planned-skills/generated/16-api-integration/integration-test-generator/SKILL.md,GENERATED,16-api-integration,Yes,962,,
CCPI,long-polling-handler,long-polling-handler,"Long Polling Handler - Auto-activating skill for API Integration.
Triggers on: long polling handler, long polling handler
Part of the API Integration skill category.
",1.0.0,planned-skills/generated/16-api-integration/long-polling-handler/SKILL.md,GENERATED,16-api-integration,Yes,914,,
CCPI,oauth-callback-handler,oauth-callback-handler,"Oauth Callback Handler - Auto-activating skill for API Integration.
Triggers on: oauth callback handler, oauth callback handler
Part of the API Integration skill category.
",1.0.0,planned-skills/generated/16-api-integration/oauth-callback-handler/SKILL.md,GENERATED,16-api-integration,Yes,930,,
CCPI,oauth-client-setup,oauth-client-setup,"Oauth Client Setup - Auto-activating skill for API Integration.
Triggers on: oauth client setup, oauth client setup
Part of the API Integration skill category.
",1.0.0,planned-skills/generated/16-api-integration/oauth-client-setup/SKILL.md,GENERATED,16-api-integration,Yes,898,,
CCPI,polling-mechanism-setup,polling-mechanism-setup,"Polling Mechanism Setup - Auto-activating skill for API Integration.
Triggers on: polling mechanism setup, polling mechanism setup
Part of the API Integration skill category.
",1.0.0,planned-skills/generated/16-api-integration/polling-mechanism-setup/SKILL.md,GENERATED,16-api-integration,Yes,938,,
CCPI,request-interceptor-creator,request-interceptor-creator,"Request Interceptor Creator - Auto-activating skill for API Integration.
Triggers on: request interceptor creator, request interceptor creator
Part of the API Integration skill category.
",1.0.0,planned-skills/generated/16-api-integration/request-interceptor-creator/SKILL.md,GENERATED,16-api-integration,Yes,970,,
CCPI,response-transformer,response-transformer,"Response Transformer - Auto-activating skill for API Integration.
Triggers on: response transformer, response transformer
Part of the API Integration skill category.
",1.0.0,planned-skills/generated/16-api-integration/response-transformer/SKILL.md,GENERATED,16-api-integration,Yes,914,,
CCPI,retry-logic-helper,retry-logic-helper,"Retry Logic Helper - Auto-activating skill for API Integration.
Triggers on: retry logic helper, retry logic helper
Part of the API Integration skill category.
",1.0.0,planned-skills/generated/16-api-integration/retry-logic-helper/SKILL.md,GENERATED,16-api-integration,Yes,898,,
CCPI,sdk-wrapper-creator,sdk-wrapper-creator,"Sdk Wrapper Creator - Auto-activating skill for API Integration.
Triggers on: sdk wrapper creator, sdk wrapper creator
Part of the API Integration skill category.
",1.0.0,planned-skills/generated/16-api-integration/sdk-wrapper-creator/SKILL.md,GENERATED,16-api-integration,Yes,906,,
CCPI,server-sent-events-setup,server-sent-events-setup,"Server Sent Events Setup - Auto-activating skill for API Integration.
Triggers on: server sent events setup, server sent events setup
Part of the API Integration skill category.
",1.0.0,planned-skills/generated/16-api-integration/server-sent-events-setup/SKILL.md,GENERATED,16-api-integration,Yes,946,,
CCPI,timeout-handler,timeout-handler,"Timeout Handler - Auto-activating skill for API Integration.
Triggers on: timeout handler, timeout handler
Part of the API Integration skill category.
",1.0.0,planned-skills/generated/16-api-integration/timeout-handler/SKILL.md,GENERATED,16-api-integration,Yes,874,,
CCPI,webhook-receiver-generator,webhook-receiver-generator,"Webhook Receiver Generator - Auto-activating skill for API Integration.
Triggers on: webhook receiver generator, webhook receiver generator
Part of the API Integration skill category.
",1.0.0,planned-skills/generated/16-api-integration/webhook-receiver-generator/SKILL.md,GENERATED,16-api-integration,Yes,962,,
CCPI,webhook-retry-handler,webhook-retry-handler,"Webhook Retry Handler - Auto-activating skill for API Integration.
Triggers on: webhook retry handler, webhook retry handler
Part of the API Integration skill category.
",1.0.0,planned-skills/generated/16-api-integration/webhook-retry-handler/SKILL.md,GENERATED,16-api-integration,Yes,922,,
CCPI,webhook-sender-creator,webhook-sender-creator,"Webhook Sender Creator - Auto-activating skill for API Integration.
Triggers on: webhook sender creator, webhook sender creator
Part of the API Integration skill category.
",1.0.0,planned-skills/generated/16-api-integration/webhook-sender-creator/SKILL.md,GENERATED,16-api-integration,Yes,930,,
CCPI,webhook-signature-validator,webhook-signature-validator,"Webhook Signature Validator - Auto-activating skill for API Integration.
Triggers on: webhook signature validator, webhook signature validator
Part of the API Integration skill category.
",1.0.0,planned-skills/generated/16-api-integration/webhook-signature-validator/SKILL.md,GENERATED,16-api-integration,Yes,970,,
CCPI,websocket-client-creator,websocket-client-creator,"Websocket Client Creator - Auto-activating skill for API Integration.
Triggers on: websocket client creator, websocket client creator
Part of the API Integration skill category.
",1.0.0,planned-skills/generated/16-api-integration/websocket-client-creator/SKILL.md,GENERATED,16-api-integration,Yes,946,,
CCPI,adr-generator,adr-generator,"Adr Generator - Auto-activating skill for Technical Documentation.
Triggers on: adr generator, adr generator
Part of the Technical Documentation skill category.
",1.0.0,planned-skills/generated/17-technical-docs/adr-generator/SKILL.md,GENERATED,17-technical-docs,Yes,898,,
CCPI,api-reference-creator,api-reference-creator,"Api Reference Creator - Auto-activating skill for Technical Documentation.
Triggers on: api reference creator, api reference creator
Part of the Technical Documentation skill category.
",1.0.0,planned-skills/generated/17-technical-docs/api-reference-creator/SKILL.md,GENERATED,17-technical-docs,Yes,962,,
CCPI,architecture-doc-creator,architecture-doc-creator,"Architecture Doc Creator - Auto-activating skill for Technical Documentation.
Triggers on: architecture doc creator, architecture doc creator
Part of the Technical Documentation skill category.
",1.0.0,planned-skills/generated/17-technical-docs/architecture-doc-creator/SKILL.md,GENERATED,17-technical-docs,Yes,986,,
CCPI,changelog-generator,changelog-generator,"Changelog Generator - Auto-activating skill for Technical Documentation.
Triggers on: changelog generator, changelog generator
Part of the Technical Documentation skill category.
",1.0.0,planned-skills/generated/17-technical-docs/changelog-generator/SKILL.md,GENERATED,17-technical-docs,Yes,946,,
CCPI,code-documentation-analyzer,code-documentation-analyzer,"Code Documentation Analyzer - Auto-activating skill for Technical Documentation.
Triggers on: code documentation analyzer, code documentation analyzer
Part of the Technical Documentation skill categor",1.0.0,planned-skills/generated/17-technical-docs/code-documentation-analyzer/SKILL.md,GENERATED,17-technical-docs,Yes,1010,,
CCPI,code-of-conduct-generator,code-of-conduct-generator,"Code Of Conduct Generator - Auto-activating skill for Technical Documentation.
Triggers on: code of conduct generator, code of conduct generator
Part of the Technical Documentation skill category.
",1.0.0,planned-skills/generated/17-technical-docs/code-of-conduct-generator/SKILL.md,GENERATED,17-technical-docs,Yes,994,,
CCPI,configuration-reference-generator,configuration-reference-generator,"Configuration Reference Generator - Auto-activating skill for Technical Documentation.
Triggers on: configuration reference generator, configuration reference generator
Part of the Technical Documenta",1.0.0,planned-skills/generated/17-technical-docs/configuration-reference-generator/SKILL.md,GENERATED,17-technical-docs,Yes,1058,,
CCPI,contributing-guide-creator,contributing-guide-creator,"Contributing Guide Creator - Auto-activating skill for Technical Documentation.
Triggers on: contributing guide creator, contributing guide creator
Part of the Technical Documentation skill category.
",1.0.0,planned-skills/generated/17-technical-docs/contributing-guide-creator/SKILL.md,GENERATED,17-technical-docs,Yes,1002,,
CCPI,deprecation-notice-generator,deprecation-notice-generator,"Deprecation Notice Generator - Auto-activating skill for Technical Documentation.
Triggers on: deprecation notice generator, deprecation notice generator
Part of the Technical Documentation skill cate",1.0.0,planned-skills/generated/17-technical-docs/deprecation-notice-generator/SKILL.md,GENERATED,17-technical-docs,Yes,1018,,
CCPI,design-doc-template,design-doc-template,"Design Doc Template - Auto-activating skill for Technical Documentation.
Triggers on: design doc template, design doc template
Part of the Technical Documentation skill category.
",1.0.0,planned-skills/generated/17-technical-docs/design-doc-template/SKILL.md,GENERATED,17-technical-docs,Yes,946,,
CCPI,docusaurus-config-setup,docusaurus-config-setup,"Docusaurus Config Setup - Auto-activating skill for Technical Documentation.
Triggers on: docusaurus config setup, docusaurus config setup
Part of the Technical Documentation skill category.
",1.0.0,planned-skills/generated/17-technical-docs/docusaurus-config-setup/SKILL.md,GENERATED,17-technical-docs,Yes,978,,
CCPI,faq-generator,faq-generator,"Faq Generator - Auto-activating skill for Technical Documentation.
Triggers on: faq generator, faq generator
Part of the Technical Documentation skill category.
",1.0.0,planned-skills/generated/17-technical-docs/faq-generator/SKILL.md,GENERATED,17-technical-docs,Yes,898,,
CCPI,incident-postmortem-template,incident-postmortem-template,"Incident Postmortem Template - Auto-activating skill for Technical Documentation.
Triggers on: incident postmortem template, incident postmortem template
Part of the Technical Documentation skill cate",1.0.0,planned-skills/generated/17-technical-docs/incident-postmortem-template/SKILL.md,GENERATED,17-technical-docs,Yes,1018,,
CCPI,installation-guide-creator,installation-guide-creator,"Installation Guide Creator - Auto-activating skill for Technical Documentation.
Triggers on: installation guide creator, installation guide creator
Part of the Technical Documentation skill category.
",1.0.0,planned-skills/generated/17-technical-docs/installation-guide-creator/SKILL.md,GENERATED,17-technical-docs,Yes,1002,,
CCPI,jsdoc-comment-generator,jsdoc-comment-generator,"Jsdoc Comment Generator - Auto-activating skill for Technical Documentation.
Triggers on: jsdoc comment generator, jsdoc comment generator
Part of the Technical Documentation skill category.
",1.0.0,planned-skills/generated/17-technical-docs/jsdoc-comment-generator/SKILL.md,GENERATED,17-technical-docs,Yes,978,,
