id,plugin_path,field_name,raw_value
1544,plugins/performance/log-analysis-tool/.claude-plugin/plugin.json,license,MIT
1545,plugins/performance/log-analysis-tool/.claude-plugin/plugin.json,keywords,"[""logs"", ""analysis"", ""performance"", ""debugging"", ""agent-skills""]"
1546,plugins/performance/memory-leak-detector/.claude-plugin/plugin.json,name,memory-leak-detector
1547,plugins/performance/memory-leak-detector/.claude-plugin/plugin.json,version,1.0.0
1548,plugins/performance/memory-leak-detector/.claude-plugin/plugin.json,description,Detect memory leaks and analyze memory usage patterns
1549,plugins/performance/memory-leak-detector/.claude-plugin/plugin.json,author,"{""name"": ""Claude Code Plugins"", ""email"": ""[email protected]""}"
1550,plugins/performance/memory-leak-detector/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
1551,plugins/performance/memory-leak-detector/.claude-plugin/plugin.json,license,MIT
1552,plugins/performance/memory-leak-detector/.claude-plugin/plugin.json,keywords,"[""memory"", ""leak"", ""detection"", ""performance"", ""agent-skills""]"
1553,plugins/performance/metrics-aggregator/.claude-plugin/plugin.json,name,metrics-aggregator
1554,plugins/performance/metrics-aggregator/.claude-plugin/plugin.json,version,1.0.0
1555,plugins/performance/metrics-aggregator/.claude-plugin/plugin.json,description,Aggregate and centralize performance metrics
1556,plugins/performance/metrics-aggregator/.claude-plugin/plugin.json,author,"{""name"": ""Claude Code Plugins"", ""email"": ""[email protected]""}"
1557,plugins/performance/metrics-aggregator/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
1558,plugins/performance/metrics-aggregator/.claude-plugin/plugin.json,license,MIT
1559,plugins/performance/metrics-aggregator/.claude-plugin/plugin.json,keywords,"[""metrics"", ""aggregation"", ""prometheus"", ""monitoring"", ""agent-skills""]"
1560,plugins/performance/network-latency-analyzer/.claude-plugin/plugin.json,name,network-latency-analyzer
1561,plugins/performance/network-latency-analyzer/.claude-plugin/plugin.json,version,1.0.0
1562,plugins/performance/network-latency-analyzer/.claude-plugin/plugin.json,description,Analyze network latency and optimize request patterns
1563,plugins/performance/network-latency-analyzer/.claude-plugin/plugin.json,author,"{""name"": ""Claude Code Plugins"", ""email"": ""[email protected]""}"
1564,plugins/performance/network-latency-analyzer/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
1565,plugins/performance/network-latency-analyzer/.claude-plugin/plugin.json,license,MIT
1566,plugins/performance/network-latency-analyzer/.claude-plugin/plugin.json,keywords,"[""network"", ""latency"", ""performance"", ""api"", ""agent-skills""]"
1567,plugins/performance/performance-budget-validator/.claude-plugin/plugin.json,name,performance-budget-validator
1568,plugins/performance/performance-budget-validator/.claude-plugin/plugin.json,version,1.0.0
1569,plugins/performance/performance-budget-validator/.claude-plugin/plugin.json,description,Validate application against performance budgets
1570,plugins/performance/performance-budget-validator/.claude-plugin/plugin.json,author,"{""name"": ""Claude Code Plugins"", ""email"": ""[email protected]""}"
1571,plugins/performance/performance-budget-validator/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
1572,plugins/performance/performance-budget-validator/.claude-plugin/plugin.json,license,MIT
1573,plugins/performance/performance-budget-validator/.claude-plugin/plugin.json,keywords,"[""performance-budget"", ""validation"", ""ci-cd"", ""testing"", ""agent-skills""]"
1574,plugins/performance/performance-optimization-advisor/.claude-plugin/plugin.json,name,performance-optimization-advisor
1575,plugins/performance/performance-optimization-advisor/.claude-plugin/plugin.json,version,1.0.0
1576,plugins/performance/performance-optimization-advisor/.claude-plugin/plugin.json,description,Get comprehensive performance optimization recommendations
1577,plugins/performance/performance-optimization-advisor/.claude-plugin/plugin.json,author,"{""name"": ""Claude Code Plugins"", ""email"": ""[email protected]""}"
1578,plugins/performance/performance-optimization-advisor/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
1579,plugins/performance/performance-optimization-advisor/.claude-plugin/plugin.json,license,MIT
1580,plugins/performance/performance-optimization-advisor/.claude-plugin/plugin.json,keywords,"[""optimization"", ""performance"", ""best-practices"", ""advisor"", ""agent-skills""]"
1581,plugins/performance/performance-regression-detector/.claude-plugin/plugin.json,name,performance-regression-detector
1582,plugins/performance/performance-regression-detector/.claude-plugin/plugin.json,version,1.0.0
1583,plugins/performance/performance-regression-detector/.claude-plugin/plugin.json,description,Detect performance regressions in CI/CD pipeline
1584,plugins/performance/performance-regression-detector/.claude-plugin/plugin.json,author,"{""name"": ""Claude Code Plugins"", ""email"": ""[email protected]""}"
1585,plugins/performance/performance-regression-detector/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
1586,plugins/performance/performance-regression-detector/.claude-plugin/plugin.json,license,MIT
1587,plugins/performance/performance-regression-detector/.claude-plugin/plugin.json,keywords,"[""regression"", ""performance"", ""ci-cd"", ""testing"", ""agent-skills""]"
1588,plugins/performance/real-user-monitoring/.claude-plugin/plugin.json,name,real-user-monitoring
1589,plugins/performance/real-user-monitoring/.claude-plugin/plugin.json,version,1.0.0
1590,plugins/performance/real-user-monitoring/.claude-plugin/plugin.json,description,Implement Real User Monitoring for actual performance data
1591,plugins/performance/real-user-monitoring/.claude-plugin/plugin.json,author,"{""name"": ""Claude Code Plugins"", ""email"": ""[email protected]""}"
1592,plugins/performance/real-user-monitoring/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
1593,plugins/performance/real-user-monitoring/.claude-plugin/plugin.json,license,MIT
1594,plugins/performance/real-user-monitoring/.claude-plugin/plugin.json,keywords,"[""rum"", ""monitoring"", ""performance"", ""user-experience"", ""agent-skills""]"
1595,plugins/performance/resource-usage-tracker/.claude-plugin/plugin.json,name,resource-usage-tracker
1596,plugins/performance/resource-usage-tracker/.claude-plugin/plugin.json,version,1.0.0
1597,plugins/performance/resource-usage-tracker/.claude-plugin/plugin.json,description,Track and optimize resource usage across the stack
1598,plugins/performance/resource-usage-tracker/.claude-plugin/plugin.json,author,"{""name"": ""Claude Code Plugins"", ""email"": ""[email protected]""}"
1599,plugins/performance/resource-usage-tracker/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
1600,plugins/performance/resource-usage-tracker/.claude-plugin/plugin.json,license,MIT
1601,plugins/performance/resource-usage-tracker/.claude-plugin/plugin.json,keywords,"[""resources"", ""monitoring"", ""optimization"", ""metrics"", ""agent-skills""]"
1602,plugins/performance/response-time-tracker/.claude-plugin/plugin.json,name,response-time-tracker
1603,plugins/performance/response-time-tracker/.claude-plugin/plugin.json,version,1.0.0
1604,plugins/performance/response-time-tracker/.claude-plugin/plugin.json,description,Track and optimize application response times
1605,plugins/performance/response-time-tracker/.claude-plugin/plugin.json,author,"{""name"": ""Claude Code Plugins"", ""email"": ""[email protected]""}"
1606,plugins/performance/response-time-tracker/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
1607,plugins/performance/response-time-tracker/.claude-plugin/plugin.json,license,MIT
1608,plugins/performance/response-time-tracker/.claude-plugin/plugin.json,keywords,"[""response-time"", ""latency"", ""performance"", ""monitoring"", ""agent-skills""]"
1609,plugins/performance/sla-sli-tracker/.claude-plugin/plugin.json,name,sla-sli-tracker
1610,plugins/performance/sla-sli-tracker/.claude-plugin/plugin.json,version,1.0.0
1611,plugins/performance/sla-sli-tracker/.claude-plugin/plugin.json,description,"Track SLAs, SLIs, and SLOs for service reliability"
1612,plugins/performance/sla-sli-tracker/.claude-plugin/plugin.json,author,"{""name"": ""Claude Code Plugins"", ""email"": ""[email protected]""}"
1613,plugins/performance/sla-sli-tracker/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
1614,plugins/performance/sla-sli-tracker/.claude-plugin/plugin.json,license,MIT
1615,plugins/performance/sla-sli-tracker/.claude-plugin/plugin.json,keywords,"[""sla"", ""sli"", ""slo"", ""sre"", ""reliability"", ""agent-skills""]"
1616,plugins/performance/synthetic-monitoring-setup/.claude-plugin/plugin.json,name,synthetic-monitoring-setup
1617,plugins/performance/synthetic-monitoring-setup/.claude-plugin/plugin.json,version,1.0.0
1618,plugins/performance/synthetic-monitoring-setup/.claude-plugin/plugin.json,description,Set up synthetic monitoring for proactive performance tracking
1619,plugins/performance/synthetic-monitoring-setup/.claude-plugin/plugin.json,author,"{""name"": ""Claude Code Plugins"", ""email"": ""[email protected]""}"
1620,plugins/performance/synthetic-monitoring-setup/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
1621,plugins/performance/synthetic-monitoring-setup/.claude-plugin/plugin.json,license,MIT
1622,plugins/performance/synthetic-monitoring-setup/.claude-plugin/plugin.json,keywords,"[""synthetic-monitoring"", ""uptime"", ""performance"", ""testing"", ""agent-skills""]"
1623,plugins/performance/throughput-analyzer/.claude-plugin/plugin.json,name,throughput-analyzer
1624,plugins/performance/throughput-analyzer/.claude-plugin/plugin.json,version,1.0.0
1625,plugins/performance/throughput-analyzer/.claude-plugin/plugin.json,description,Analyze and optimize system throughput
1626,plugins/performance/throughput-analyzer/.claude-plugin/plugin.json,author,"{""name"": ""Claude Code Plugins"", ""email"": ""[email protected]""}"
1627,plugins/performance/throughput-analyzer/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
1628,plugins/performance/throughput-analyzer/.claude-plugin/plugin.json,license,MIT
1629,plugins/performance/throughput-analyzer/.claude-plugin/plugin.json,keywords,"[""throughput"", ""performance"", ""capacity"", ""optimization"", ""agent-skills""]"
1630,plugins/productivity/000-jeremy-content-consistency-validator/.claude-plugin/plugin.json,name,000-jeremy-content-consistency-validator
1631,plugins/productivity/000-jeremy-content-consistency-validator/.claude-plugin/plugin.json,version,2.0.0
1632,plugins/productivity/000-jeremy-content-consistency-validator/.claude-plugin/plugin.json,description,"Read-only validator that generates comprehensive discrepancy reports comparing messaging consistency across ANY HTML-based website (WordPress, Hugo, Next.js, React, Vue, static HTML, etc.), GitHub repositories, and local documentation. Detects mixed messaging without making changes."
1633,plugins/productivity/000-jeremy-content-consistency-validator/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1634,plugins/productivity/000-jeremy-content-consistency-validator/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
1635,plugins/productivity/000-jeremy-content-consistency-validator/.claude-plugin/plugin.json,license,MIT
1636,plugins/productivity/000-jeremy-content-consistency-validator/.claude-plugin/plugin.json,keywords,"[""documentation"", ""consistency"", ""validation"", ""website"", ""github"", ""content-audit"", ""messaging"", ""quality-assurance"", ""wordpress"", ""hugo"", ""nextjs"", ""react"", ""vue"", ""static-site"", ""jekyll"", ""gatsby""]"
1637,plugins/productivity/002-jeremy-yaml-master-agent/.claude-plugin/plugin.json,name,002-jeremy-yaml-master-agent
1638,plugins/productivity/002-jeremy-yaml-master-agent/.claude-plugin/plugin.json,version,2.0.0
1639,plugins/productivity/002-jeremy-yaml-master-agent/.claude-plugin/plugin.json,description,"Intelligent YAML validation, generation, and transformation agent with schema inference, linting, and format conversion capabilities"
1640,plugins/productivity/002-jeremy-yaml-master-agent/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1641,plugins/productivity/002-jeremy-yaml-master-agent/.claude-plugin/plugin.json,keywords,"[""yaml"", ""validation"", ""linting"", ""schema"", ""json"", ""conversion"", ""parsing"", ""agent-skills""]"
1642,plugins/productivity/002-jeremy-yaml-master-agent/.claude-plugin/plugin.json,license,MIT
1643,plugins/productivity/002-jeremy-yaml-master-agent/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins/tree/main/plugins/productivity/002-jeremy-yaml-master-agent
1644,plugins/productivity/003-jeremy-vertex-ai-media-master/.claude-plugin/plugin.json,name,003-jeremy-vertex-ai-media-master
1645,plugins/productivity/003-jeremy-vertex-ai-media-master/.claude-plugin/plugin.json,version,2.0.0
1646,plugins/productivity/003-jeremy-vertex-ai-media-master/.claude-plugin/plugin.json,description,"Comprehensive Google Vertex AI multimodal mastery for Jeremy - video processing (6+ hours), audio generation, image creation with Gemini 2.0/2.5 and Imagen 4. Marketing campaign automation, content generation, and media asset production."
1647,plugins/productivity/003-jeremy-vertex-ai-media-master/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1648,plugins/productivity/003-jeremy-vertex-ai-media-master/.claude-plugin/plugin.json,license,MIT
1649,plugins/productivity/003-jeremy-vertex-ai-media-master/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
1650,plugins/productivity/003-jeremy-vertex-ai-media-master/.claude-plugin/plugin.json,keywords,"[""vertex-ai"", ""gemini"", ""multimodal"", ""video-processing"", ""audio-generation"", ""image-generation"", ""marketing"", ""campaigns"", ""content-generation"", ""imagen"", ""media-production"", ""google-cloud""]"
