id,skill_path,field_name,raw_value
4669,plugins/saas-packs/guidewire-pack/skills/guidewire-deploy-integration/SKILL.md,description,"Deploy Guidewire InsuranceSuite integrations to Guidewire Cloud Platform.
Use when deploying configuration packages, managing releases,
or implementing blue-green deployments.
Trigger with phrases like ""deploy guidewire"", ""guidewire cloud deployment"",
""release management"", ""configuration deployment"", ""guidewire promotion"".
"
4670,plugins/saas-packs/guidewire-pack/skills/guidewire-deploy-integration/SKILL.md,allowed-tools,"Read, Write, Edit, Bash(curl:*), Bash(gradle:*), Grep"
4671,plugins/saas-packs/guidewire-pack/skills/guidewire-deploy-integration/SKILL.md,version,1.0.0
4672,plugins/saas-packs/guidewire-pack/skills/guidewire-deploy-integration/SKILL.md,license,MIT
4673,plugins/saas-packs/guidewire-pack/skills/guidewire-deploy-integration/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
4674,plugins/saas-packs/guidewire-pack/skills/guidewire-deploy-integration/SKILL.md,compatible-with,"claude-code, codex, openclaw"
4675,plugins/saas-packs/guidewire-pack/skills/guidewire-enterprise-rbac/SKILL.md,name,guidewire-enterprise-rbac
4676,plugins/saas-packs/guidewire-pack/skills/guidewire-enterprise-rbac/SKILL.md,description,"Implement enterprise role-based access control for Guidewire InsuranceSuite
including API roles, user permissions, and security policies.
Trigger with phrases like ""guidewire rbac"", ""permissions guidewire"",
""user roles"", ""api access control"", ""security permissions"". Use when working with guidewire enterprise rbac.
"
4677,plugins/saas-packs/guidewire-pack/skills/guidewire-enterprise-rbac/SKILL.md,allowed-tools,"Read, Write, Edit, Bash(curl:*), Grep"
4678,plugins/saas-packs/guidewire-pack/skills/guidewire-enterprise-rbac/SKILL.md,version,1.0.0
4679,plugins/saas-packs/guidewire-pack/skills/guidewire-enterprise-rbac/SKILL.md,license,MIT
4680,plugins/saas-packs/guidewire-pack/skills/guidewire-enterprise-rbac/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
4681,plugins/saas-packs/guidewire-pack/skills/guidewire-enterprise-rbac/SKILL.md,compatible-with,"claude-code, codex, openclaw"
4682,plugins/saas-packs/guidewire-pack/skills/guidewire-hello-world/SKILL.md,name,guidewire-hello-world
4683,plugins/saas-packs/guidewire-pack/skills/guidewire-hello-world/SKILL.md,description,"Execute first API calls to Guidewire PolicyCenter, ClaimCenter, and BillingCenter.
Use when testing initial connectivity, exploring API structure,
or making your first insurance data requests.
Trigger with phrases like ""guidewire hello world"", ""first guidewire call"",
""test policycenter api"", ""guidewire api example"".
"
4684,plugins/saas-packs/guidewire-pack/skills/guidewire-hello-world/SKILL.md,allowed-tools,"Read, Write, Edit, Bash(curl:*), Bash(npm:*), Grep"
4685,plugins/saas-packs/guidewire-pack/skills/guidewire-hello-world/SKILL.md,version,1.0.0
4686,plugins/saas-packs/guidewire-pack/skills/guidewire-hello-world/SKILL.md,license,MIT
4687,plugins/saas-packs/guidewire-pack/skills/guidewire-hello-world/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
4688,plugins/saas-packs/guidewire-pack/skills/guidewire-hello-world/SKILL.md,compatible-with,"claude-code, codex, openclaw"
4689,plugins/saas-packs/guidewire-pack/skills/guidewire-incident-runbook/SKILL.md,name,guidewire-incident-runbook
4690,plugins/saas-packs/guidewire-pack/skills/guidewire-incident-runbook/SKILL.md,description,"Manage incident response for Guidewire InsuranceSuite production incidents.
Use when responding to production issues, outages, or degraded performance.
Trigger with phrases like ""guidewire incident"", ""production issue"",
""outage response"", ""incident runbook"", ""troubleshooting guidewire"".
"
4691,plugins/saas-packs/guidewire-pack/skills/guidewire-incident-runbook/SKILL.md,allowed-tools,"Read, Write, Edit, Bash(curl:*), Grep"
4692,plugins/saas-packs/guidewire-pack/skills/guidewire-incident-runbook/SKILL.md,version,1.0.0
4693,plugins/saas-packs/guidewire-pack/skills/guidewire-incident-runbook/SKILL.md,license,MIT
4694,plugins/saas-packs/guidewire-pack/skills/guidewire-incident-runbook/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
4695,plugins/saas-packs/guidewire-pack/skills/guidewire-incident-runbook/SKILL.md,compatible-with,"claude-code, codex, openclaw"
4696,plugins/saas-packs/guidewire-pack/skills/guidewire-install-auth/SKILL.md,name,guidewire-install-auth
4697,plugins/saas-packs/guidewire-pack/skills/guidewire-install-auth/SKILL.md,description,"Install and configure Guidewire InsuranceSuite development environment and Cloud API authentication.
Use when setting up a new Guidewire integration, configuring OAuth2 credentials,
registering with Guidewire Hub, or initializing Guidewire Studio.
Trigger with phrases like ""install guidewire"", ""setup guidewire"",
""guidewire auth"", ""configure guidewire API"", ""guidewire cloud credentials"".
"
4698,plugins/saas-packs/guidewire-pack/skills/guidewire-install-auth/SKILL.md,allowed-tools,"Read, Write, Edit, Bash(java:*), Bash(gradle:*), Bash(npm:*), Grep"
4699,plugins/saas-packs/guidewire-pack/skills/guidewire-install-auth/SKILL.md,version,1.0.0
4700,plugins/saas-packs/guidewire-pack/skills/guidewire-install-auth/SKILL.md,license,MIT
4701,plugins/saas-packs/guidewire-pack/skills/guidewire-install-auth/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
4702,plugins/saas-packs/guidewire-pack/skills/guidewire-install-auth/SKILL.md,compatible-with,"claude-code, codex, openclaw"
4703,plugins/saas-packs/guidewire-pack/skills/guidewire-local-dev-loop/SKILL.md,name,guidewire-local-dev-loop
4704,plugins/saas-packs/guidewire-pack/skills/guidewire-local-dev-loop/SKILL.md,description,"Configure local Guidewire development workflow with Guidewire Studio, Gosu debugging,
and hot reload capabilities.
Use when setting up development environment, configuring IDE, or optimizing dev workflow.
Trigger with phrases like ""guidewire local dev"", ""guidewire studio setup"",
""gosu development"", ""guidewire debugging"", ""configure guidewire ide"".
"
4705,plugins/saas-packs/guidewire-pack/skills/guidewire-local-dev-loop/SKILL.md,allowed-tools,"Read, Write, Edit, Bash(java:*), Bash(gradle:*), Bash(git:*), Grep"
4706,plugins/saas-packs/guidewire-pack/skills/guidewire-local-dev-loop/SKILL.md,version,1.0.0
4707,plugins/saas-packs/guidewire-pack/skills/guidewire-local-dev-loop/SKILL.md,license,MIT
4708,plugins/saas-packs/guidewire-pack/skills/guidewire-local-dev-loop/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
4709,plugins/saas-packs/guidewire-pack/skills/guidewire-local-dev-loop/SKILL.md,compatible-with,"claude-code, codex, openclaw"
4710,plugins/saas-packs/guidewire-pack/skills/guidewire-migration-deep-dive/SKILL.md,name,guidewire-migration-deep-dive
4711,plugins/saas-packs/guidewire-pack/skills/guidewire-migration-deep-dive/SKILL.md,description,"Deep dive into Guidewire migration strategies including self-managed to Cloud,
legacy system migrations, data migration, and integration cutover planning.
Trigger with phrases like ""guidewire migration"", ""cloud migration"",
""legacy migration"", ""data migration guidewire"", ""cutover planning"". Use when working with guidewire migration deep dive.
"
4712,plugins/saas-packs/guidewire-pack/skills/guidewire-migration-deep-dive/SKILL.md,allowed-tools,"Read, Write, Edit, Bash(curl:*), Bash(gradle:*), Grep"
4713,plugins/saas-packs/guidewire-pack/skills/guidewire-migration-deep-dive/SKILL.md,version,1.0.0
4714,plugins/saas-packs/guidewire-pack/skills/guidewire-migration-deep-dive/SKILL.md,license,MIT
4715,plugins/saas-packs/guidewire-pack/skills/guidewire-migration-deep-dive/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
4716,plugins/saas-packs/guidewire-pack/skills/guidewire-migration-deep-dive/SKILL.md,compatible-with,"claude-code, codex, openclaw"
4717,plugins/saas-packs/guidewire-pack/skills/guidewire-multi-env-setup/SKILL.md,name,guidewire-multi-env-setup
4718,plugins/saas-packs/guidewire-pack/skills/guidewire-multi-env-setup/SKILL.md,description,"Configure multi-environment setup for Guidewire InsuranceSuite including development,
staging, and production environments with proper isolation and promotion workflows.
Trigger with phrases like ""guidewire environments"", ""multi-environment"",
""dev staging production"", ""environment configuration"", ""environment promotion"". Use when working with guidewire multi env setup.
"
4719,plugins/saas-packs/guidewire-pack/skills/guidewire-multi-env-setup/SKILL.md,allowed-tools,"Read, Write, Edit, Bash(curl:*), Bash(gradle:*), Grep"
4720,plugins/saas-packs/guidewire-pack/skills/guidewire-multi-env-setup/SKILL.md,version,1.0.0
4721,plugins/saas-packs/guidewire-pack/skills/guidewire-multi-env-setup/SKILL.md,license,MIT
4722,plugins/saas-packs/guidewire-pack/skills/guidewire-multi-env-setup/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
4723,plugins/saas-packs/guidewire-pack/skills/guidewire-multi-env-setup/SKILL.md,compatible-with,"claude-code, codex, openclaw"
4724,plugins/saas-packs/guidewire-pack/skills/guidewire-observability/SKILL.md,name,guidewire-observability
4725,plugins/saas-packs/guidewire-pack/skills/guidewire-observability/SKILL.md,description,"Implement comprehensive observability for Guidewire InsuranceSuite including logging,
metrics, tracing, and alerting.
Trigger with phrases like ""guidewire monitoring"", ""logging guidewire"",
""metrics"", ""observability"", ""alerting"", ""dashboards guidewire"". Use when working with guidewire observability.
"
4726,plugins/saas-packs/guidewire-pack/skills/guidewire-observability/SKILL.md,allowed-tools,"Read, Write, Edit, Bash(curl:*), Grep"
4727,plugins/saas-packs/guidewire-pack/skills/guidewire-observability/SKILL.md,version,1.0.0
4728,plugins/saas-packs/guidewire-pack/skills/guidewire-observability/SKILL.md,license,MIT
4729,plugins/saas-packs/guidewire-pack/skills/guidewire-observability/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
4730,plugins/saas-packs/guidewire-pack/skills/guidewire-observability/SKILL.md,compatible-with,"claude-code, codex, openclaw"
4731,plugins/saas-packs/guidewire-pack/skills/guidewire-performance-tuning/SKILL.md,name,guidewire-performance-tuning
4732,plugins/saas-packs/guidewire-pack/skills/guidewire-performance-tuning/SKILL.md,description,"Optimize Guidewire InsuranceSuite performance including query optimization,
batch processing, caching, and JVM tuning.
Trigger with phrases like ""guidewire performance"", ""slow queries"",
""optimize policycenter"", ""batch processing"", ""query tuning"". Use when working with guidewire performance tuning.
"
4733,plugins/saas-packs/guidewire-pack/skills/guidewire-performance-tuning/SKILL.md,allowed-tools,"Read, Write, Edit, Bash(curl:*), Grep"
4734,plugins/saas-packs/guidewire-pack/skills/guidewire-performance-tuning/SKILL.md,version,1.0.0
4735,plugins/saas-packs/guidewire-pack/skills/guidewire-performance-tuning/SKILL.md,license,MIT
4736,plugins/saas-packs/guidewire-pack/skills/guidewire-performance-tuning/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
4737,plugins/saas-packs/guidewire-pack/skills/guidewire-performance-tuning/SKILL.md,compatible-with,"claude-code, codex, openclaw"
4738,plugins/saas-packs/guidewire-pack/skills/guidewire-prod-checklist/SKILL.md,name,guidewire-prod-checklist
4739,plugins/saas-packs/guidewire-pack/skills/guidewire-prod-checklist/SKILL.md,description,"Production deployment readiness checklist for Guidewire InsuranceSuite Cloud.
Use when preparing for production deployment, conducting go-live reviews,
or validating environment readiness.
Trigger with phrases like ""guidewire production"", ""go-live checklist"",
""deployment readiness"", ""production review"", ""guidewire cloud deploy"".
"
4740,plugins/saas-packs/guidewire-pack/skills/guidewire-prod-checklist/SKILL.md,allowed-tools,"Read, Write, Edit, Bash(curl:*), Grep"
4741,plugins/saas-packs/guidewire-pack/skills/guidewire-prod-checklist/SKILL.md,version,1.0.0
4742,plugins/saas-packs/guidewire-pack/skills/guidewire-prod-checklist/SKILL.md,license,MIT
4743,plugins/saas-packs/guidewire-pack/skills/guidewire-prod-checklist/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
4744,plugins/saas-packs/guidewire-pack/skills/guidewire-prod-checklist/SKILL.md,compatible-with,"claude-code, codex, openclaw"
4745,plugins/saas-packs/guidewire-pack/skills/guidewire-rate-limits/SKILL.md,name,guidewire-rate-limits
4746,plugins/saas-packs/guidewire-pack/skills/guidewire-rate-limits/SKILL.md,description,"Manage Guidewire Cloud API rate limits, quotas, and throttling.
Use when encountering 429 errors, optimizing API call patterns,
or implementing rate limit handling strategies.
Trigger with phrases like ""guidewire rate limit"", ""api quota"",
""429 error"", ""throttling"", ""api limits guidewire"".
"
4747,plugins/saas-packs/guidewire-pack/skills/guidewire-rate-limits/SKILL.md,allowed-tools,"Read, Write, Edit, Bash(curl:*), Grep"
4748,plugins/saas-packs/guidewire-pack/skills/guidewire-rate-limits/SKILL.md,version,1.0.0
4749,plugins/saas-packs/guidewire-pack/skills/guidewire-rate-limits/SKILL.md,license,MIT
4750,plugins/saas-packs/guidewire-pack/skills/guidewire-rate-limits/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
4751,plugins/saas-packs/guidewire-pack/skills/guidewire-rate-limits/SKILL.md,compatible-with,"claude-code, codex, openclaw"
4752,plugins/saas-packs/guidewire-pack/skills/guidewire-reference-architecture/SKILL.md,name,guidewire-reference-architecture
4753,plugins/saas-packs/guidewire-pack/skills/guidewire-reference-architecture/SKILL.md,description,"Enterprise reference architecture for Guidewire InsuranceSuite Cloud deployments.
Use when designing system architecture, planning integrations,
or understanding Guidewire cloud infrastructure patterns.
Trigger with phrases like ""guidewire architecture"", ""system design"",
""integration architecture"", ""enterprise guidewire"", ""reference architecture"".
"
4754,plugins/saas-packs/guidewire-pack/skills/guidewire-reference-architecture/SKILL.md,allowed-tools,"Read, Write, Edit, Grep"
4755,plugins/saas-packs/guidewire-pack/skills/guidewire-reference-architecture/SKILL.md,version,1.0.0
4756,plugins/saas-packs/guidewire-pack/skills/guidewire-reference-architecture/SKILL.md,license,MIT
4757,plugins/saas-packs/guidewire-pack/skills/guidewire-reference-architecture/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
4758,plugins/saas-packs/guidewire-pack/skills/guidewire-reference-architecture/SKILL.md,compatible-with,"claude-code, codex, openclaw"
4759,plugins/saas-packs/guidewire-pack/skills/guidewire-sdk-patterns/SKILL.md,name,guidewire-sdk-patterns
4760,plugins/saas-packs/guidewire-pack/skills/guidewire-sdk-patterns/SKILL.md,description,"Master Guidewire SDK patterns including Digital SDK, REST API Client, and Gosu best practices.
Use when implementing integrations, building frontends with Jutro, or writing server-side Gosu code.
Trigger with phrases like ""guidewire sdk"", ""digital sdk"", ""jutro sdk"",
""guidewire patterns"", ""gosu best practices"", ""rest api client"".
"
4761,plugins/saas-packs/guidewire-pack/skills/guidewire-sdk-patterns/SKILL.md,allowed-tools,"Read, Write, Edit, Bash(npm:*), Bash(gradle:*), Grep"
4762,plugins/saas-packs/guidewire-pack/skills/guidewire-sdk-patterns/SKILL.md,version,1.0.0
4763,plugins/saas-packs/guidewire-pack/skills/guidewire-sdk-patterns/SKILL.md,license,MIT
4764,plugins/saas-packs/guidewire-pack/skills/guidewire-sdk-patterns/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
4765,plugins/saas-packs/guidewire-pack/skills/guidewire-sdk-patterns/SKILL.md,compatible-with,"claude-code, codex, openclaw"
4766,plugins/saas-packs/guidewire-pack/skills/guidewire-security-basics/SKILL.md,name,guidewire-security-basics
4767,plugins/saas-packs/guidewire-pack/skills/guidewire-security-basics/SKILL.md,description,"Implement security best practices for Guidewire InsuranceSuite including OAuth2,
JWT handling, API roles, secure Gosu coding, and data protection.
Trigger with phrases like ""guidewire security"", ""oauth2 guidewire"",
""jwt token"", ""api roles"", ""secure gosu code"", ""guidewire authentication"". Use when working with guidewire security basics.
"
