id,path,doc_type,apparent_subject,subject_type,line_count,word_count
5850,plugins/community/gastown/skills/gastown/references/first-contact.md,other,references,skill,54,256
5851,plugins/community/gastown/skills/gastown/references/interaction-style.md,other,references,skill,56,274
5852,plugins/community/gastown/skills/gastown/references/system-readiness-checklist.md,other,references,skill,72,377
5853,plugins/community/geepers-agents/LICENSE,LICENSE,geepers-agents,plugin,22,169
5854,plugins/community/geepers-agents/README.md,README,geepers-agents,plugin,379,1157
5855,plugins/community/geepers-agents/agents/conductor_geepers.md,other,geepers-agents,plugin,289,1089
5856,plugins/community/geepers-agents/agents/geepers_a11y.md,other,geepers-agents,plugin,140,550
5857,plugins/community/geepers-agents/agents/geepers_api.md,other,geepers-agents,plugin,93,362
5858,plugins/community/geepers-agents/agents/geepers_business_plan.md,other,geepers-agents,plugin,179,581
5859,plugins/community/geepers-agents/agents/geepers_caddy.md,other,geepers-agents,plugin,250,821
5860,plugins/community/geepers-agents/agents/geepers_canary.md,other,geepers-agents,plugin,252,787
5861,plugins/community/geepers-agents/agents/geepers_citations.md,other,geepers-agents,plugin,269,917
5862,plugins/community/geepers-agents/agents/geepers_code_checker.md,other,geepers-agents,plugin,253,898
5863,plugins/community/geepers-agents/agents/geepers_corpus.md,other,geepers-agents,plugin,95,314
5864,plugins/community/geepers-agents/agents/geepers_corpus_ux.md,other,geepers-agents,plugin,114,380
5865,plugins/community/geepers-agents/agents/geepers_critic.md,other,geepers-agents,plugin,259,971
5866,plugins/community/geepers-agents/agents/geepers_dashboard.md,ADR,geepers-agents,plugin,97,290
5867,plugins/community/geepers-agents/agents/geepers_data.md,other,geepers-agents,plugin,89,278
5868,plugins/community/geepers-agents/agents/geepers_db.md,other,geepers-agents,plugin,100,317
5869,plugins/community/geepers-agents/agents/geepers_deps.md,other,geepers-agents,plugin,102,293
5870,plugins/community/geepers-agents/agents/geepers_design.md,other,geepers-agents,plugin,125,442
5871,plugins/community/geepers-agents/agents/geepers_diag.md,other,geepers-agents,plugin,114,365
5872,plugins/community/geepers-agents/agents/geepers_docs.md,other,geepers-agents,plugin,338,952
5873,plugins/community/geepers-agents/agents/geepers_flask.md,other,geepers-agents,plugin,251,733
5874,plugins/community/geepers-agents/agents/geepers_fullstack_dev.md,other,geepers-agents,plugin,256,875
5875,plugins/community/geepers-agents/agents/geepers_game.md,other,geepers-agents,plugin,111,360
5876,plugins/community/geepers-agents/agents/geepers_gamedev.md,other,geepers-agents,plugin,206,731
5877,plugins/community/geepers-agents/agents/geepers_godot.md,other,geepers-agents,plugin,326,894
5878,plugins/community/geepers-agents/agents/geepers_intern_pool.md,other,geepers-agents,plugin,218,798
5879,plugins/community/geepers-agents/agents/geepers_janitor.md,other,geepers-agents,plugin,228,791
5880,plugins/community/geepers-agents/agents/geepers_links.md,other,geepers-agents,plugin,93,341
5881,plugins/community/geepers-agents/agents/geepers_orchestrator_checkpoint.md,other,geepers-agents,plugin,184,624
5882,plugins/community/geepers-agents/agents/geepers_orchestrator_corpus.md,other,geepers-agents,plugin,223,714
5883,plugins/community/geepers-agents/agents/geepers_orchestrator_deploy.md,other,geepers-agents,plugin,210,664
5884,plugins/community/geepers-agents/agents/geepers_orchestrator_fullstack.md,other,geepers-agents,plugin,270,836
5885,plugins/community/geepers-agents/agents/geepers_orchestrator_games.md,other,geepers-agents,plugin,233,697
5886,plugins/community/geepers-agents/agents/geepers_orchestrator_product.md,other,geepers-agents,plugin,188,657
5887,plugins/community/geepers-agents/agents/geepers_orchestrator_python.md,other,geepers-agents,plugin,277,878
5888,plugins/community/geepers-agents/agents/geepers_orchestrator_quality.md,other,geepers-agents,plugin,224,742
5889,plugins/community/geepers-agents/agents/geepers_orchestrator_research.md,other,geepers-agents,plugin,252,775
5890,plugins/community/geepers-agents/agents/geepers_orchestrator_web.md,other,geepers-agents,plugin,242,744
5891,plugins/community/geepers-agents/agents/geepers_perf.md,other,geepers-agents,plugin,130,369
5892,plugins/community/geepers-agents/agents/geepers_prd.md,PRD,geepers-agents,plugin,234,795
5893,plugins/community/geepers-agents/agents/geepers_pycli.md,other,geepers-agents,plugin,280,782
5894,plugins/community/geepers-agents/agents/geepers_react.md,other,geepers-agents,plugin,247,824
5895,plugins/community/geepers-agents/agents/geepers_repo.md,other,geepers-agents,plugin,225,796
5896,plugins/community/geepers-agents/agents/geepers_scalpel.md,other,geepers-agents,plugin,112,434
5897,plugins/community/geepers-agents/agents/geepers_scout.md,other,geepers-agents,plugin,187,670
5898,plugins/community/geepers-agents/agents/geepers_services.md,other,geepers-agents,plugin,226,824
5899,plugins/community/geepers-agents/agents/geepers_snippets.md,other,geepers-agents,plugin,242,804
5900,plugins/community/geepers-agents/agents/geepers_status.md,other,geepers-agents,plugin,230,759
5901,plugins/community/geepers-agents/agents/geepers_swarm_research.md,other,geepers-agents,plugin,275,883
5902,plugins/community/geepers-agents/agents/geepers_system_diag.md,other,geepers-agents,plugin,311,914
5903,plugins/community/geepers-agents/agents/geepers_system_help.md,other,geepers-agents,plugin,228,1136
5904,plugins/community/geepers-agents/agents/geepers_system_onboard.md,ADR,geepers-agents,plugin,291,933
5905,plugins/community/geepers-agents/agents/geepers_validator.md,other,geepers-agents,plugin,289,1009
5906,plugins/community/geepers-agents/checkpoint/geepers_orchestrator_checkpoint.md,other,geepers-agents,plugin,156,617
5907,plugins/community/geepers-agents/checkpoint/geepers_repo.md,other,geepers-agents,plugin,195,785
5908,plugins/community/geepers-agents/checkpoint/geepers_scout.md,other,geepers-agents,plugin,158,677
5909,plugins/community/geepers-agents/checkpoint/geepers_snippets.md,other,geepers-agents,plugin,212,794
5910,plugins/community/geepers-agents/checkpoint/geepers_status.md,other,geepers-agents,plugin,200,742
5911,plugins/community/geepers-agents/corpus/geepers_corpus.md,other,geepers-agents,plugin,72,306
5912,plugins/community/geepers-agents/corpus/geepers_corpus_ux.md,other,geepers-agents,plugin,92,371
5913,plugins/community/geepers-agents/corpus/geepers_orchestrator_corpus.md,other,geepers-agents,plugin,193,702
5914,plugins/community/geepers-agents/deploy/geepers_caddy.md,other,geepers-agents,plugin,219,813
5915,plugins/community/geepers-agents/deploy/geepers_orchestrator_deploy.md,other,geepers-agents,plugin,180,652
5916,plugins/community/geepers-agents/deploy/geepers_services.md,other,geepers-agents,plugin,194,806
5917,plugins/community/geepers-agents/deploy/geepers_validator.md,other,geepers-agents,plugin,258,999
5918,plugins/community/geepers-agents/fullstack/geepers_db.md,other,geepers-agents,plugin,78,310
5919,plugins/community/geepers-agents/fullstack/geepers_design.md,other,geepers-agents,plugin,103,435
5920,plugins/community/geepers-agents/fullstack/geepers_orchestrator_fullstack.md,other,geepers-agents,plugin,239,828
5921,plugins/community/geepers-agents/fullstack/geepers_react.md,other,geepers-agents,plugin,216,811
5922,plugins/community/geepers-agents/games/geepers_game.md,other,geepers-agents,plugin,89,357
5923,plugins/community/geepers-agents/games/geepers_gamedev.md,other,geepers-agents,plugin,175,719
5924,plugins/community/geepers-agents/games/geepers_godot.md,other,geepers-agents,plugin,295,880
5925,plugins/community/geepers-agents/games/geepers_orchestrator_games.md,other,geepers-agents,plugin,202,682
5926,plugins/community/geepers-agents/master/conductor_geepers.md,other,geepers-agents,plugin,258,1086
5927,plugins/community/geepers-agents/product/geepers_business_plan.md,other,geepers-agents,plugin,167,585
5928,plugins/community/geepers-agents/product/geepers_code_checker.md,other,geepers-agents,plugin,240,898
5929,plugins/community/geepers-agents/product/geepers_docs.md,other,geepers-agents,plugin,325,959
5930,plugins/community/geepers-agents/product/geepers_fullstack_dev.md,other,geepers-agents,plugin,244,876
5931,plugins/community/geepers-agents/product/geepers_intern_pool.md,other,geepers-agents,plugin,205,811
5932,plugins/community/geepers-agents/product/geepers_orchestrator_product.md,other,geepers-agents,plugin,175,664
5933,plugins/community/geepers-agents/product/geepers_prd.md,PRD,geepers-agents,plugin,222,808
5934,plugins/community/geepers-agents/python/geepers_orchestrator_python.md,other,geepers-agents,plugin,246,860
5935,plugins/community/geepers-agents/python/geepers_pycli.md,other,geepers-agents,plugin,250,772
5936,plugins/community/geepers-agents/quality/geepers_a11y.md,other,geepers-agents,plugin,118,548
5937,plugins/community/geepers-agents/quality/geepers_critic.md,other,geepers-agents,plugin,230,975
5938,plugins/community/geepers-agents/quality/geepers_deps.md,other,geepers-agents,plugin,79,282
5939,plugins/community/geepers-agents/quality/geepers_orchestrator_quality.md,other,geepers-agents,plugin,194,732
5940,plugins/community/geepers-agents/quality/geepers_perf.md,other,geepers-agents,plugin,108,366
5941,plugins/community/geepers-agents/research/geepers_citations.md,other,geepers-agents,plugin,239,903
5942,plugins/community/geepers-agents/research/geepers_data.md,other,geepers-agents,plugin,66,269
5943,plugins/community/geepers-agents/research/geepers_diag.md,other,geepers-agents,plugin,92,354
5944,plugins/community/geepers-agents/research/geepers_links.md,other,geepers-agents,plugin,71,334
5945,plugins/community/geepers-agents/research/geepers_orchestrator_research.md,other,geepers-agents,plugin,221,773
5946,plugins/community/geepers-agents/research/geepers_swarm_research.md,other,geepers-agents,plugin,263,892
5947,plugins/community/geepers-agents/standalone/geepers_api.md,other,geepers-agents,plugin,71,361
5948,plugins/community/geepers-agents/standalone/geepers_canary.md,other,geepers-agents,plugin,222,779
5949,plugins/community/geepers-agents/standalone/geepers_dashboard.md,ADR,geepers-agents,plugin,75,284
5950,plugins/community/geepers-agents/standalone/geepers_janitor.md,other,geepers-agents,plugin,199,794
5951,plugins/community/geepers-agents/standalone/geepers_scalpel.md,other,geepers-agents,plugin,89,431
5952,plugins/community/geepers-agents/system/geepers_system_diag.md,other,geepers-agents,plugin,282,899
5953,plugins/community/geepers-agents/system/geepers_system_help.md,other,geepers-agents,plugin,198,1124
5954,plugins/community/geepers-agents/system/geepers_system_onboard.md,ADR,geepers-agents,plugin,261,926
5955,plugins/community/geepers-agents/web/geepers_flask.md,other,geepers-agents,plugin,220,717
5956,plugins/community/geepers-agents/web/geepers_orchestrator_web.md,other,geepers-agents,plugin,212,736
5957,plugins/community/jeremy-firebase/000-usermanuals/000-README-user-manuals-index.md,README,jeremy-firebase,plugin,617,2513
5958,plugins/community/jeremy-firebase/000-usermanuals/001-vertex-ai-a2a-protocol-tutorial.md,other,jeremy-firebase,plugin,92,409
5959,plugins/community/jeremy-firebase/000-usermanuals/002-adk-sessions-memory-cloud-run.md,other,jeremy-firebase,plugin,468,1394
5960,plugins/community/jeremy-firebase/000-usermanuals/003-agent-engine-terraform-deployment.md,other,jeremy-firebase,plugin,917,2758
5961,plugins/community/jeremy-firebase/000-usermanuals/004-gemini-supervised-fine-tuning-predictive-maintenance.md,other,jeremy-firebase,plugin,782,2619
5962,plugins/community/jeremy-firebase/000-usermanuals/005-external-reference-links-index.md,other,jeremy-firebase,plugin,110,446
