id,name,path,pack_name,plugin_name,structure_shape,file_count,has_references,has_scripts,has_assets
852,lindy-performance-tuning,plugins/saas-packs/lindy-pack/skills/lindy-performance-tuning,saas-packs,lindy-pack,SKILL.md + references/,3,1,0,0
853,lindy-prod-checklist,plugins/saas-packs/lindy-pack/skills/lindy-prod-checklist,saas-packs,lindy-pack,SKILL.md + references/,2,1,0,0
854,lindy-rate-limits,plugins/saas-packs/lindy-pack/skills/lindy-rate-limits,saas-packs,lindy-pack,SKILL.md + references/,3,1,0,0
855,lindy-reference-architecture,plugins/saas-packs/lindy-pack/skills/lindy-reference-architecture,saas-packs,lindy-pack,SKILL.md + references/,2,1,0,0
856,lindy-sdk-patterns,plugins/saas-packs/lindy-pack/skills/lindy-sdk-patterns,saas-packs,lindy-pack,SKILL.md + references/,2,1,0,0
857,lindy-security-basics,plugins/saas-packs/lindy-pack/skills/lindy-security-basics,saas-packs,lindy-pack,SKILL.md + references/,3,1,0,0
858,lindy-upgrade-migration,plugins/saas-packs/lindy-pack/skills/lindy-upgrade-migration,saas-packs,lindy-pack,SKILL.md + references/,2,1,0,0
859,lindy-webhooks-events,plugins/saas-packs/lindy-pack/skills/lindy-webhooks-events,saas-packs,lindy-pack,SKILL.md + references/,2,1,0,0
860,linear-ci-integration,plugins/saas-packs/linear-pack/skills/linear-ci-integration,saas-packs,linear-pack,SKILL.md,1,0,0,0
861,linear-common-errors,plugins/saas-packs/linear-pack/skills/linear-common-errors,saas-packs,linear-pack,SKILL.md + references/,3,1,0,0
862,linear-core-workflow-a,plugins/saas-packs/linear-pack/skills/linear-core-workflow-a,saas-packs,linear-pack,SKILL.md + references/,2,1,0,0
863,linear-core-workflow-b,plugins/saas-packs/linear-pack/skills/linear-core-workflow-b,saas-packs,linear-pack,SKILL.md,1,0,0,0
864,linear-cost-tuning,plugins/saas-packs/linear-pack/skills/linear-cost-tuning,saas-packs,linear-pack,SKILL.md + references/,2,1,0,0
865,linear-data-handling,plugins/saas-packs/linear-pack/skills/linear-data-handling,saas-packs,linear-pack,SKILL.md + references/,2,1,0,0
866,linear-debug-bundle,plugins/saas-packs/linear-pack/skills/linear-debug-bundle,saas-packs,linear-pack,SKILL.md + references/,2,1,0,0
867,linear-deploy-integration,plugins/saas-packs/linear-pack/skills/linear-deploy-integration,saas-packs,linear-pack,SKILL.md + references/,3,1,0,0
868,linear-enterprise-rbac,plugins/saas-packs/linear-pack/skills/linear-enterprise-rbac,saas-packs,linear-pack,SKILL.md + references/,3,1,0,0
869,linear-hello-world,plugins/saas-packs/linear-pack/skills/linear-hello-world,saas-packs,linear-pack,SKILL.md,1,0,0,0
870,linear-incident-runbook,plugins/saas-packs/linear-pack/skills/linear-incident-runbook,saas-packs,linear-pack,SKILL.md,1,0,0,0
871,linear-install-auth,plugins/saas-packs/linear-pack/skills/linear-install-auth,saas-packs,linear-pack,SKILL.md,1,0,0,0
872,linear-local-dev-loop,plugins/saas-packs/linear-pack/skills/linear-local-dev-loop,saas-packs,linear-pack,SKILL.md,1,0,0,0
873,linear-migration-deep-dive,plugins/saas-packs/linear-pack/skills/linear-migration-deep-dive,saas-packs,linear-pack,SKILL.md + references/,2,1,0,0
874,linear-multi-env-setup,plugins/saas-packs/linear-pack/skills/linear-multi-env-setup,saas-packs,linear-pack,SKILL.md + references/,2,1,0,0
875,linear-observability,plugins/saas-packs/linear-pack/skills/linear-observability,saas-packs,linear-pack,SKILL.md + references/,2,1,0,0
876,linear-performance-tuning,plugins/saas-packs/linear-pack/skills/linear-performance-tuning,saas-packs,linear-pack,SKILL.md + references/,3,1,0,0
877,linear-prod-checklist,plugins/saas-packs/linear-pack/skills/linear-prod-checklist,saas-packs,linear-pack,SKILL.md,1,0,0,0
878,linear-rate-limits,plugins/saas-packs/linear-pack/skills/linear-rate-limits,saas-packs,linear-pack,SKILL.md + references/,2,1,0,0
879,linear-reference-architecture,plugins/saas-packs/linear-pack/skills/linear-reference-architecture,saas-packs,linear-pack,SKILL.md + references/,2,1,0,0
880,linear-sdk-patterns,plugins/saas-packs/linear-pack/skills/linear-sdk-patterns,saas-packs,linear-pack,SKILL.md + references/,2,1,0,0
881,linear-security-basics,plugins/saas-packs/linear-pack/skills/linear-security-basics,saas-packs,linear-pack,SKILL.md,1,0,0,0
882,linear-upgrade-migration,plugins/saas-packs/linear-pack/skills/linear-upgrade-migration,saas-packs,linear-pack,SKILL.md + references/,2,1,0,0
883,linear-webhooks-events,plugins/saas-packs/linear-pack/skills/linear-webhooks-events,saas-packs,linear-pack,SKILL.md + references/,3,1,0,0
884,lokalise-ci-integration,plugins/saas-packs/lokalise-pack/skills/lokalise-ci-integration,saas-packs,lokalise-pack,SKILL.md + references/,3,1,0,0
885,lokalise-common-errors,plugins/saas-packs/lokalise-pack/skills/lokalise-common-errors,saas-packs,lokalise-pack,SKILL.md + references/,3,1,0,0
886,lokalise-core-workflow-a,plugins/saas-packs/lokalise-pack/skills/lokalise-core-workflow-a,saas-packs,lokalise-pack,SKILL.md + references/,2,1,0,0
887,lokalise-core-workflow-b,plugins/saas-packs/lokalise-pack/skills/lokalise-core-workflow-b,saas-packs,lokalise-pack,SKILL.md + references/,2,1,0,0
888,lokalise-cost-tuning,plugins/saas-packs/lokalise-pack/skills/lokalise-cost-tuning,saas-packs,lokalise-pack,SKILL.md,1,0,0,0
889,lokalise-data-handling,plugins/saas-packs/lokalise-pack/skills/lokalise-data-handling,saas-packs,lokalise-pack,SKILL.md + references/,2,1,0,0
890,lokalise-debug-bundle,plugins/saas-packs/lokalise-pack/skills/lokalise-debug-bundle,saas-packs,lokalise-pack,SKILL.md + references/,2,1,0,0
891,lokalise-deploy-integration,plugins/saas-packs/lokalise-pack/skills/lokalise-deploy-integration,saas-packs,lokalise-pack,SKILL.md + references/,2,1,0,0
892,lokalise-enterprise-rbac,plugins/saas-packs/lokalise-pack/skills/lokalise-enterprise-rbac,saas-packs,lokalise-pack,SKILL.md,1,0,0,0
893,lokalise-hello-world,plugins/saas-packs/lokalise-pack/skills/lokalise-hello-world,saas-packs,lokalise-pack,SKILL.md + references/,2,1,0,0
894,lokalise-incident-runbook,plugins/saas-packs/lokalise-pack/skills/lokalise-incident-runbook,saas-packs,lokalise-pack,SKILL.md + references/,2,1,0,0
895,lokalise-install-auth,plugins/saas-packs/lokalise-pack/skills/lokalise-install-auth,saas-packs,lokalise-pack,SKILL.md,1,0,0,0
896,lokalise-local-dev-loop,plugins/saas-packs/lokalise-pack/skills/lokalise-local-dev-loop,saas-packs,lokalise-pack,SKILL.md + references/,2,1,0,0
897,lokalise-migration-deep-dive,plugins/saas-packs/lokalise-pack/skills/lokalise-migration-deep-dive,saas-packs,lokalise-pack,SKILL.md + references/,2,1,0,0
898,lokalise-multi-env-setup,plugins/saas-packs/lokalise-pack/skills/lokalise-multi-env-setup,saas-packs,lokalise-pack,SKILL.md + references/,3,1,0,0
899,lokalise-observability,plugins/saas-packs/lokalise-pack/skills/lokalise-observability,saas-packs,lokalise-pack,SKILL.md,1,0,0,0
900,lokalise-performance-tuning,plugins/saas-packs/lokalise-pack/skills/lokalise-performance-tuning,saas-packs,lokalise-pack,SKILL.md,1,0,0,0
901,lokalise-prod-checklist,plugins/saas-packs/lokalise-pack/skills/lokalise-prod-checklist,saas-packs,lokalise-pack,SKILL.md + references/,2,1,0,0
902,lokalise-rate-limits,plugins/saas-packs/lokalise-pack/skills/lokalise-rate-limits,saas-packs,lokalise-pack,SKILL.md + references/,2,1,0,0
903,lokalise-reference-architecture,plugins/saas-packs/lokalise-pack/skills/lokalise-reference-architecture,saas-packs,lokalise-pack,SKILL.md + references/,2,1,0,0
904,lokalise-sdk-patterns,plugins/saas-packs/lokalise-pack/skills/lokalise-sdk-patterns,saas-packs,lokalise-pack,SKILL.md + references/,2,1,0,0
905,lokalise-security-basics,plugins/saas-packs/lokalise-pack/skills/lokalise-security-basics,saas-packs,lokalise-pack,SKILL.md,1,0,0,0
906,lokalise-upgrade-migration,plugins/saas-packs/lokalise-pack/skills/lokalise-upgrade-migration,saas-packs,lokalise-pack,SKILL.md + references/,2,1,0,0
907,lokalise-webhooks-events,plugins/saas-packs/lokalise-pack/skills/lokalise-webhooks-events,saas-packs,lokalise-pack,SKILL.md + references/,2,1,0,0
908,maintainx-ci-integration,plugins/saas-packs/maintainx-pack/skills/maintainx-ci-integration,saas-packs,maintainx-pack,SKILL.md + references/,2,1,0,0
909,maintainx-common-errors,plugins/saas-packs/maintainx-pack/skills/maintainx-common-errors,saas-packs,maintainx-pack,SKILL.md + references/,2,1,0,0
910,maintainx-core-workflow-a,plugins/saas-packs/maintainx-pack/skills/maintainx-core-workflow-a,saas-packs,maintainx-pack,SKILL.md + references/,2,1,0,0
911,maintainx-core-workflow-b,plugins/saas-packs/maintainx-pack/skills/maintainx-core-workflow-b,saas-packs,maintainx-pack,SKILL.md + references/,2,1,0,0
912,maintainx-cost-tuning,plugins/saas-packs/maintainx-pack/skills/maintainx-cost-tuning,saas-packs,maintainx-pack,SKILL.md + references/,2,1,0,0
913,maintainx-data-handling,plugins/saas-packs/maintainx-pack/skills/maintainx-data-handling,saas-packs,maintainx-pack,SKILL.md + references/,2,1,0,0
914,maintainx-debug-bundle,plugins/saas-packs/maintainx-pack/skills/maintainx-debug-bundle,saas-packs,maintainx-pack,SKILL.md + references/,2,1,0,0
915,maintainx-deploy-integration,plugins/saas-packs/maintainx-pack/skills/maintainx-deploy-integration,saas-packs,maintainx-pack,SKILL.md + references/,2,1,0,0
916,maintainx-enterprise-rbac,plugins/saas-packs/maintainx-pack/skills/maintainx-enterprise-rbac,saas-packs,maintainx-pack,SKILL.md + references/,2,1,0,0
917,maintainx-hello-world,plugins/saas-packs/maintainx-pack/skills/maintainx-hello-world,saas-packs,maintainx-pack,SKILL.md + references/,2,1,0,0
918,maintainx-incident-runbook,plugins/saas-packs/maintainx-pack/skills/maintainx-incident-runbook,saas-packs,maintainx-pack,SKILL.md + references/,2,1,0,0
919,maintainx-install-auth,plugins/saas-packs/maintainx-pack/skills/maintainx-install-auth,saas-packs,maintainx-pack,SKILL.md,1,0,0,0
920,maintainx-local-dev-loop,plugins/saas-packs/maintainx-pack/skills/maintainx-local-dev-loop,saas-packs,maintainx-pack,SKILL.md + references/,2,1,0,0
921,maintainx-migration-deep-dive,plugins/saas-packs/maintainx-pack/skills/maintainx-migration-deep-dive,saas-packs,maintainx-pack,SKILL.md + references/,2,1,0,0
922,maintainx-multi-env-setup,plugins/saas-packs/maintainx-pack/skills/maintainx-multi-env-setup,saas-packs,maintainx-pack,SKILL.md + references/,2,1,0,0
923,maintainx-observability,plugins/saas-packs/maintainx-pack/skills/maintainx-observability,saas-packs,maintainx-pack,SKILL.md + references/,2,1,0,0
924,maintainx-performance-tuning,plugins/saas-packs/maintainx-pack/skills/maintainx-performance-tuning,saas-packs,maintainx-pack,SKILL.md + references/,2,1,0,0
925,maintainx-prod-checklist,plugins/saas-packs/maintainx-pack/skills/maintainx-prod-checklist,saas-packs,maintainx-pack,SKILL.md + references/,2,1,0,0
926,maintainx-rate-limits,plugins/saas-packs/maintainx-pack/skills/maintainx-rate-limits,saas-packs,maintainx-pack,SKILL.md + references/,2,1,0,0
927,maintainx-reference-architecture,plugins/saas-packs/maintainx-pack/skills/maintainx-reference-architecture,saas-packs,maintainx-pack,SKILL.md + references/,2,1,0,0
928,maintainx-sdk-patterns,plugins/saas-packs/maintainx-pack/skills/maintainx-sdk-patterns,saas-packs,maintainx-pack,SKILL.md + references/,2,1,0,0
929,maintainx-security-basics,plugins/saas-packs/maintainx-pack/skills/maintainx-security-basics,saas-packs,maintainx-pack,SKILL.md + references/,2,1,0,0
930,maintainx-upgrade-migration,plugins/saas-packs/maintainx-pack/skills/maintainx-upgrade-migration,saas-packs,maintainx-pack,SKILL.md + references/,2,1,0,0
931,maintainx-webhooks-events,plugins/saas-packs/maintainx-pack/skills/maintainx-webhooks-events,saas-packs,maintainx-pack,SKILL.md + references/,2,1,0,0
932,mistral-ci-integration,plugins/saas-packs/mistral-pack/skills/mistral-ci-integration,saas-packs,mistral-pack,SKILL.md,1,0,0,0
933,mistral-common-errors,plugins/saas-packs/mistral-pack/skills/mistral-common-errors,saas-packs,mistral-pack,SKILL.md,1,0,0,0
934,mistral-core-workflow-a,plugins/saas-packs/mistral-pack/skills/mistral-core-workflow-a,saas-packs,mistral-pack,SKILL.md,1,0,0,0
935,mistral-core-workflow-b,plugins/saas-packs/mistral-pack/skills/mistral-core-workflow-b,saas-packs,mistral-pack,SKILL.md + references/,2,1,0,0
936,mistral-cost-tuning,plugins/saas-packs/mistral-pack/skills/mistral-cost-tuning,saas-packs,mistral-pack,SKILL.md,1,0,0,0
937,mistral-data-handling,plugins/saas-packs/mistral-pack/skills/mistral-data-handling,saas-packs,mistral-pack,SKILL.md,1,0,0,0
938,mistral-debug-bundle,plugins/saas-packs/mistral-pack/skills/mistral-debug-bundle,saas-packs,mistral-pack,SKILL.md,1,0,0,0
939,mistral-deploy-integration,plugins/saas-packs/mistral-pack/skills/mistral-deploy-integration,saas-packs,mistral-pack,SKILL.md,1,0,0,0
940,mistral-enterprise-rbac,plugins/saas-packs/mistral-pack/skills/mistral-enterprise-rbac,saas-packs,mistral-pack,SKILL.md,1,0,0,0
941,mistral-hello-world,plugins/saas-packs/mistral-pack/skills/mistral-hello-world,saas-packs,mistral-pack,SKILL.md,1,0,0,0
942,mistral-incident-runbook,plugins/saas-packs/mistral-pack/skills/mistral-incident-runbook,saas-packs,mistral-pack,SKILL.md,1,0,0,0
943,mistral-install-auth,plugins/saas-packs/mistral-pack/skills/mistral-install-auth,saas-packs,mistral-pack,SKILL.md,1,0,0,0
944,mistral-local-dev-loop,plugins/saas-packs/mistral-pack/skills/mistral-local-dev-loop,saas-packs,mistral-pack,SKILL.md,1,0,0,0
945,mistral-migration-deep-dive,plugins/saas-packs/mistral-pack/skills/mistral-migration-deep-dive,saas-packs,mistral-pack,SKILL.md + references/,2,1,0,0
946,mistral-multi-env-setup,plugins/saas-packs/mistral-pack/skills/mistral-multi-env-setup,saas-packs,mistral-pack,SKILL.md,1,0,0,0
947,mistral-observability,plugins/saas-packs/mistral-pack/skills/mistral-observability,saas-packs,mistral-pack,SKILL.md,1,0,0,0
948,mistral-performance-tuning,plugins/saas-packs/mistral-pack/skills/mistral-performance-tuning,saas-packs,mistral-pack,SKILL.md,1,0,0,0
949,mistral-prod-checklist,plugins/saas-packs/mistral-pack/skills/mistral-prod-checklist,saas-packs,mistral-pack,SKILL.md + references/,2,1,0,0
950,mistral-rate-limits,plugins/saas-packs/mistral-pack/skills/mistral-rate-limits,saas-packs,mistral-pack,SKILL.md,1,0,0,0
951,mistral-reference-architecture,plugins/saas-packs/mistral-pack/skills/mistral-reference-architecture,saas-packs,mistral-pack,SKILL.md + references/,2,1,0,0
952,mistral-sdk-patterns,plugins/saas-packs/mistral-pack/skills/mistral-sdk-patterns,saas-packs,mistral-pack,SKILL.md,1,0,0,0
953,mistral-security-basics,plugins/saas-packs/mistral-pack/skills/mistral-security-basics,saas-packs,mistral-pack,SKILL.md,1,0,0,0
954,mistral-upgrade-migration,plugins/saas-packs/mistral-pack/skills/mistral-upgrade-migration,saas-packs,mistral-pack,SKILL.md,1,0,0,0
955,mistral-webhooks-events,plugins/saas-packs/mistral-pack/skills/mistral-webhooks-events,saas-packs,mistral-pack,SKILL.md,1,0,0,0
956,obsidian-ci-integration,plugins/saas-packs/obsidian-pack/skills/obsidian-ci-integration,saas-packs,obsidian-pack,SKILL.md + references/,2,1,0,0
957,obsidian-common-errors,plugins/saas-packs/obsidian-pack/skills/obsidian-common-errors,saas-packs,obsidian-pack,SKILL.md + references/,3,1,0,0
958,obsidian-core-workflow-a,plugins/saas-packs/obsidian-pack/skills/obsidian-core-workflow-a,saas-packs,obsidian-pack,SKILL.md + references/,2,1,0,0
959,obsidian-core-workflow-b,plugins/saas-packs/obsidian-pack/skills/obsidian-core-workflow-b,saas-packs,obsidian-pack,SKILL.md + references/,2,1,0,0
960,obsidian-cost-tuning,plugins/saas-packs/obsidian-pack/skills/obsidian-cost-tuning,saas-packs,obsidian-pack,SKILL.md,1,0,0,0
961,obsidian-data-handling,plugins/saas-packs/obsidian-pack/skills/obsidian-data-handling,saas-packs,obsidian-pack,SKILL.md + references/,2,1,0,0
962,obsidian-debug-bundle,plugins/saas-packs/obsidian-pack/skills/obsidian-debug-bundle,saas-packs,obsidian-pack,SKILL.md + references/,2,1,0,0
963,obsidian-deploy-integration,plugins/saas-packs/obsidian-pack/skills/obsidian-deploy-integration,saas-packs,obsidian-pack,SKILL.md + references/,3,1,0,0
964,obsidian-enterprise-rbac,plugins/saas-packs/obsidian-pack/skills/obsidian-enterprise-rbac,saas-packs,obsidian-pack,SKILL.md + references/,2,1,0,0
965,obsidian-hello-world,plugins/saas-packs/obsidian-pack/skills/obsidian-hello-world,saas-packs,obsidian-pack,SKILL.md,1,0,0,0
966,obsidian-incident-runbook,plugins/saas-packs/obsidian-pack/skills/obsidian-incident-runbook,saas-packs,obsidian-pack,SKILL.md + references/,2,1,0,0
967,obsidian-install-auth,plugins/saas-packs/obsidian-pack/skills/obsidian-install-auth,saas-packs,obsidian-pack,SKILL.md,1,0,0,0
968,obsidian-local-dev-loop,plugins/saas-packs/obsidian-pack/skills/obsidian-local-dev-loop,saas-packs,obsidian-pack,SKILL.md + references/,2,1,0,0
969,obsidian-migration-deep-dive,plugins/saas-packs/obsidian-pack/skills/obsidian-migration-deep-dive,saas-packs,obsidian-pack,SKILL.md + references/,2,1,0,0
970,obsidian-multi-env-setup,plugins/saas-packs/obsidian-pack/skills/obsidian-multi-env-setup,saas-packs,obsidian-pack,SKILL.md + references/,2,1,0,0
971,obsidian-observability,plugins/saas-packs/obsidian-pack/skills/obsidian-observability,saas-packs,obsidian-pack,SKILL.md + references/,2,1,0,0
972,obsidian-performance-tuning,plugins/saas-packs/obsidian-pack/skills/obsidian-performance-tuning,saas-packs,obsidian-pack,SKILL.md + references/,2,1,0,0
973,obsidian-prod-checklist,plugins/saas-packs/obsidian-pack/skills/obsidian-prod-checklist,saas-packs,obsidian-pack,SKILL.md + references/,2,1,0,0
974,obsidian-rate-limits,plugins/saas-packs/obsidian-pack/skills/obsidian-rate-limits,saas-packs,obsidian-pack,SKILL.md + references/,3,1,0,0
975,obsidian-reference-architecture,plugins/saas-packs/obsidian-pack/skills/obsidian-reference-architecture,saas-packs,obsidian-pack,SKILL.md + references/,2,1,0,0
976,obsidian-sdk-patterns,plugins/saas-packs/obsidian-pack/skills/obsidian-sdk-patterns,saas-packs,obsidian-pack,SKILL.md + references/,3,1,0,0
977,obsidian-security-basics,plugins/saas-packs/obsidian-pack/skills/obsidian-security-basics,saas-packs,obsidian-pack,SKILL.md,1,0,0,0
978,obsidian-upgrade-migration,plugins/saas-packs/obsidian-pack/skills/obsidian-upgrade-migration,saas-packs,obsidian-pack,SKILL.md + references/,2,1,0,0
979,obsidian-webhooks-events,plugins/saas-packs/obsidian-pack/skills/obsidian-webhooks-events,saas-packs,obsidian-pack,SKILL.md + references/,2,1,0,0
